,Adverbs,Articles,Conjunctions,First-person plural,Indefinite pronouns,Negations,Numbers,Prepositions,Quantifiers,Second person,Third-person plural,Third-person singular,Total pronouns,Words >6 letters,adj_arg_ovl,adj_cw_ovl,adj_stem_ovl,adjectives,arg_ovl,cm.DESPL,cm.DESSC,cm.DESSL,cm.DESWC,cm.DESWLsyd,cm.LDTTRa,cm.LDTTRc,cm.LDVOCD,cm.LSAGN,cm.RDFKGL,cm.SMCAUSwn,conn_incidence,hypernyms_verbs,liwc.i,liwc.money,lsa.similarity,message.depth,message.reply.cnt,message.sim.next,message.sim.prev,mod_per_np,negation_incidence,ner.entity.cnt,nouns,np_incidence,paragraphs,personal_pronouns,pronouns,stem_ovl,syllables_per_content_word,verbs,words_before_main_verb,classe
1126,8,15,8,0,5,2,3,20,4,0,1,1,5,53,2333,2333,4333,5.4054E+16,1.667E+16,9.0,9,17.0,148,1355,62,439,439,871,2.2938E+16,16621,1.21622E+16,3.33E+16,0,0,304,1,0,836,935,3.57E+16,1.3514E+16,5,27027,314499,1,0.0,87838,3167,3227,2.22973E+16,9.5,2
1127,2,4,3,0,2,1,0,4,0,0,0,0,2,6,0.0,0.0,0.0,102564,0.0,3.0,3,13333,39,865,8.22E+15,444,444,809,7044,9571,102564,0.0,1,0,266,2,0,738,836,278,25641,2,230769,3.73016E+16,1,51282,153846,0.0,2286,153846,1.0,1
1128,4,4,3,0,1,0,0,4,1,0,0,0,1,8,0.0,0.0,1.5,47619,0.0,3.0,3,14333,42,9.54E+15,76,44,44,716,69115,15.5,1.19048E+16,231,0,0,273,2,1,595,738,315,0.0,2,166667,352814,1,47619,95238,1.0,2.357E+16,309524,2.0,2
1129,11,18,9,0,2,3,0,29,2,0,3,3,12,78,1.76E+16,294,294,114428,1.76E+16,0.8,19,11632,203,1319,531,4.27E+16,4.27E+16,898,16986,18381,94527,1.2,0,0,44,1,0,925,595,141,14925,13,343284,534259,11,0.0,59701,19,3197,1.19403E+16,889,2
1130,27,66,28,3,10,8,4,78,10,0,4,3,11,170,8.42E+15,1.211E+16,2158,72222,0.6,4.222E+16,37,16162,541,1168,4.48E+16,3.43E+16,3.43E+16,877,26169,19122,77778,7.19E+15,0,0,41,1,0,9.39E+15,925,3.98E+16,14815,11,296296,3.83238E+16,4,5556,74074,1.326E+16,2937,177778,735,2
1131,6,12,8,1,2,1,0,25,6,0,1,1,3,47,3.33E+16,667,2.0,88235,1.333E+16,1.0,5,27.8,136,1196,63,414,414,861,22803,2.0714E+16,110294,1.0,0,0,446,1,0,872,9.39E+15,21,7353,3,352941,384135,3,0.0,44118,3.0,2.894E+16,1.32353E+16,725,2
1132,0,3,2,0,0,0,0,10,0,0,0,0,5,18,0.5,0.5,0.5,106383,667,0.8,4,12.5,47,1109,7.07E+15,552,552,877,38148,66.0,8.5106E+15,125,0,0,391,1,0,757,872,1.16E+16,0.0,3,425532,470343,3,0.0,0.0,667,2931,8.5106E+15,1.0,2
1133,12,37,15,0,3,2,2,29,4,0,2,2,0,73,1.4,1.8,3.0,6.4103E+15,1.8,2667,8,30375,234,1207,557,387,387,848,29281,13706,76923,556,0,0,6.92E+15,1,0,848,757,429,12821,1,286325,355347,2,0.0,76923,5.133E+15,2.962E+16,15812,3833,2
1134,16,15,16,0,4,3,1,26,5,0,4,6,2,60,2.0,3.5,775,86124,1.5,5.0,5,42.8,209,1.241E+16,598,354,354,67,26478,41543,148325,8.86E+15,0,0,585,1,0,825,848,312,1.4354E+16,1,200957,281781,1,19139,1.05263E+16,6.0,2779,239234,3.6,2
1135,4,9,7,0,5,1,0,12,4,0,1,1,0,28,0.0,0.0,0.0,74074,0.0,1.0,1,85.0,81,1112,71,452,452,738,-28573,6.714E+16,98765,0.8,1,1,0.0,1,0,37,825,4.07E+16,1.2346E+16,0,2.83951E+16,333333,1,1.2346E+16,8642,0.0,2.976E+16,1.23457E+16,2.0,2
1136,0,1,2,0,1,0,0,2,1,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,2.0,2,7.5,14,1044,833,0.5,0.5,648,53894,15.0,142857,0.0,1,0,435,3,0,526,37,125,0.0,1,2.14286E+16,500.0,1,142857,2.14286E+16,0.0,3.0,2.14286E+16,1.0,2
1137,10,23,8,0,3,2,0,39,3,0,3,3,18,84,1.0,1.0,1077,81818,56,3.6,18,1.3278E+16,222,1.309E+16,504,4.11E+16,4.11E+16,0.9,18904,17905,68182,8.42E+15,0,0,0.5,1,0,8.08E+15,526,265,9.091E+15,16,400.0,4.42933E+16,3,0.0,45455,5.71E+15,3.209E+16,9.0909E+15,4.286E+16,2
1138,6,4,4,0,2,1,0,11,2,0,0,1,1,12,0.0,0.0,0.0,54545,0.0,1.0,1,57.0,55,929,762,413,413,763,23318,3.0,1.81818E+16,0.0,0,0,0.0,1,0,856,8.08E+15,2.38E+16,1.8182E+16,1,290909,3.81818E+16,1,1.8182E+16,54545,0.0,2593,9.0909E+15,34.0,2
1139,35,28,25,0,10,12,0,66,8,0,14,14,9,141,625,4.58E+16,583,1.04408E+16,44,667,28,16143,450,1161,3.78E+16,2.83E+16,2.83E+16,858,44074,31267,118329,561,0,0,434,1,0,95,856,171,2.3202E+16,9,25522,0.0,14,0.0,8.5847E+15,627,2.868E+16,160093,2.4,2
1140,9,23,7,0,5,3,0,36,4,0,3,3,9,78,133,133,133,104762,183,622,16,1.3938E+16,214,1253,539,415,415,9.01E+15,31886,2.1667E+16,7619,8.42E+15,0,0,4.97E+16,1,0,77,95,203,14286,13,352381,4.26738E+16,13,0.0,52381,25,3.121E+16,100.0,2625,2
1141,2,4,5,0,3,1,1,9,3,0,1,1,0,18,2.0,2.5,2.5,37736,1.667E+16,4.0,4,14.5,53,1081,588,353,353,74,26608,10.0,132075,1.333E+16,0,0,5.33E+15,1,0,7.66E+15,77,198,18868,0,301887,300682,1,0.0,9434,2333,3034,1.69811E+16,5.333E+15,2
1142,4,5,0,0,2,1,0,9,2,0,1,1,0,20,2.0,2.0,2.0,40816,2.0,1.333E+16,3,17667,49,1.144E+16,75,517,517,782,32352,14571,61224,667,0,0,5.71E+15,1,0,722,7.66E+15,233,20408,1,326531,4.53177E+16,1,0.0,102041,2.0,3138,183673,9.5,2
1143,16,38,30,0,9,5,3,37,11,0,2,2,51,151,25,562,1125,7888,36,96,19,20368,380,154,5.48E+15,4.38E+16,4.38E+16,9.39E+15,17774,11682,91603,395,0,0,408,1,0,763,722,174,1.2723E+16,35,40458,536155,10,0.0,5.8524E+16,603,3.118E+16,1.14504E+16,2529,3
1144,2,7,1,0,1,0,0,14,1,0,1,1,1,27,0.0,0.0,3.33E+16,1.12903E+16,1.67E+16,1.333E+16,4,1625,62,1318,732,451,451,8.37E+15,2357,667,129032,667,0,0,517,2,0,8.34E+15,763,0.3,0.0,1,33871,309812,2,0.0,48387,1.0,3.4,96774,175,2
1145,1,9,5,0,0,0,0,11,0,0,0,0,0,14,0.0,1.0,1.0,6.8966E+15,0.0,667,2,30.5,58,9.64E+15,688,4.22E+16,4.22E+16,773,5.3053E+16,1.5857E+16,137931,875,0,0,748,1,0,754,8.34E+15,4.17E+16,0.0,0,293103,447619,2,0.0,17241,1.0,2.581E+16,137931,11.0,2
1146,9,9,6,0,3,1,0,8,3,0,0,0,2,38,75,75,175,130.0,0.7,556,4,26.5,100,1338,648,44,44,7.98E+15,-56,1.667E+16,140.0,833,0,0,691,1,0,708,754,24,10.0,3,280.0,361996,5,0.0,60.0,1.7,3.086E+16,180.0,2.8,2
1147,7,6,6,0,1,3,0,6,0,0,1,2,1,11,0.0,1.0,1.5,54545,0.0,5.0,5,11.2,55,833,754,361,361,8.32E+15,8.5187E+15,7.14E+15,145455,0.5,0,0,258,2,0,8.27E+15,708,267,54545,2,200.0,29009,1,54545,72727,1.0,2406,163636,1.0,3
1148,6,10,7,0,2,0,1,15,2,0,1,0,3,32,75,1.5,2.5,5.9406E+16,1.3,6.0,6,17333,101,1158,614,36,36,8.49E+15,44452,26643,128713,9.44E+15,0,0,3.98E+16,1,0,7.86E+15,8.27E+15,314,0.0,3,326733,362546,1,9901,39604,2.4,2787,1.88119E+16,3.2,2
1149,3,8,15,2,2,1,0,16,2,0,1,1,4,32,0.0,0.0,0.0,30.0,0.0,1.0,1,101.0,100,1252,616,312,312,162,-36416,8818,150.0,778,0,0,0.0,3,0,7.81E+15,7.86E+15,2.29E+16,10.0,3,250.0,350.0,1,0.0,110.0,0.0,3.204E+16,110.0,3.0,3
1150,5,6,12,0,0,2,1,7,1,0,2,2,1,28,1.0,6.0,10.0,97561,1.0,2.0,2,43.0,84,1.481E+16,68,381,381,581,4769,46125,146341,353,0,1,764,4,0,785,7.81E+15,225,2439,1,195122,274155,1,0.0,4878,10.0,3.149E+16,231707,0.0,2
1151,6,7,4,0,2,1,0,10,1,0,1,1,2,26,7.0,6.0,6.0,8.2192E+15,7.0,2.0,2,37.5,73,1268,728,395,395,0.8,9123,0.0,150685,1.0,0,0,7.81E+15,1,0,809,785,3.33E+16,1.3699E+16,2,315068,365414,1,0.0,109589,6.0,3.2,109589,11.5,2
1152,7,9,4,0,5,1,0,17,6,0,0,0,0,33,25,75,1.5,146789,0.3,1.4,7,16143,110,108,662,3.98E+16,3.98E+16,867,35563,26.1,119266,3.33E+16,1,0,384,1,0,925,809,198,9174,3,293578,4.22498E+16,3,9174,100917,1.5,2.857E+16,91743,8.6,2
1153,24,58,35,4,11,7,2,84,7,0,4,6,6,166,6.76E+15,1.353E+16,2265,9872,326,1895,36,1575,548,1161,42,309,309,887,4.2344E+16,2.4102E+16,1.17002E+16,8.91E+15,0,0,4.71E+16,1,0,6.99E+15,925,3.72E+16,16453,9,25777,3.51018E+16,10,16453,5.8501E+16,1.644E+16,2845,204753,4371,2
1154,1,3,1,0,0,0,0,0,1,0,0,0,2,6,0.0,0.0,0.0,150.0,0.0,2.0,2,10.5,20,895,826,522,522,6.99E+15,6.8978E+15,55.0,50.0,3.33E+16,0,0,4.04E+16,2,0,693,6.99E+15,429,0.0,1,350.0,350.0,1,0.0,50.0,0.0,2615,150.0,4.0,0
1155,4,5,5,0,1,2,0,13,1,0,0,0,9,40,83,3.33E+16,3.33E+16,121212,9,541,13,8615,99,1.106E+16,65,48,48,872,37563,52357,60606,1.0,0,0,426,1,0,851,693,73,20202,15,3.63636E+16,4.62363E+16,12,0.0,30303,256,2.686E+16,191919,9.23E+15,2
1156,5,23,11,0,3,2,1,36,5,0,3,3,10,73,727,636,545,115741,606,5.667E+15,16,13875,219,1228,528,4.37E+16,4.37E+16,898,38124,2175,78704,8.24E+15,0,0,495,1,0,705,851,244,9259,10,361111,472531,2,0.0,60185,515,3.039E+16,9.2593E+15,4417,2
1157,3,6,4,2,1,2,1,10,0,0,1,1,0,12,0.0,0.0,0.0,50.0,0.0,1.0,1,63.0,60,1013,746,4.48E+16,4.48E+16,62,1992,5125,150.0,4.17E+16,0,0,0.0,2,0,778,705,2.86E+16,33333,2,216667,350.0,1,0.0,116667,0.0,2533,200.0,5.0,2
1158,3,14,6,0,4,0,0,22,4,0,0,0,1,41,1.0,1.0,2.0,1.13043E+16,1.0,4.0,4,30.5,115,1298,606,3.94E+16,3.94E+16,84,11159,2.5231E+16,69565,857,0,0,547,1,0,884,778,335,0.0,2,313043,39188,1,0.0,52174,2.0,3.121E+16,130435,4.5,2
1159,9,18,10,1,5,0,0,19,6,0,1,1,1,51,0.4,0.8,1.6,68493,667,1.2,6,2.6333E+16,147,1254,585,386,386,8.32E+15,22405,1.5684E+16,9589,7.14E+15,0,0,537,1,0,892,884,259,0.0,3,287671,3.71821E+16,3,0.0,8.2192E+15,2133,2932,157534,3.0,2
1160,4,7,2,0,2,2,0,9,1,0,1,1,0,22,1.0,1.0,2.0,9.8592E+15,1.0,667,2,37.0,71,1194,7.44E+15,439,439,861,19441,27.0,112676,0.6,0,1,706,1,0,639,892,2.83E+16,28169,1,3.09859E+16,431905,2,0.0,9.8592E+15,2.0,2.814E+16,140845,4.0,2
1161,3,1,0,0,1,0,0,2,2,0,1,2,1,5,0.0,0.0,0.0,58824,0.0,1.0,1,18.0,17,1314,0.9,0.4,0.4,7.02E+15,4.6436E+15,57667,235294,75,0,0,0.0,2,0,616,639,25,0.0,1,1.76471E+16,235294,1,58824,1.76471E+16,0.0,2.8,235294,7.0,2
1162,10,14,15,0,4,0,2,36,3,0,2,3,8,67,455,818,1091,6422,47,882,12,19167,218,2112,498,354,354,873,1.2836E+16,7.679E+15,16055,1.43E+16,0,1,4.81E+16,1,0,816,616,139,0.0,4,3.34862E+16,426466,7,4587,59633,1091,3375,142202,4667,2
1163,9,5,4,0,1,2,0,10,1,0,1,2,2,15,0.0,0.2,0.2,4.6154E+16,133,1.2,7,9714,65,1163,653,373,373,818,5.8061E+15,8889,200.0,0.6,0,0,359,2,0,8.19E+15,816,321,3.0769E+16,3,261538,3.52808E+16,3,3.0769E+16,76923,5.33E+15,2778,169231,1.667E+16,1
1164,10,14,15,0,4,0,2,36,3,0,2,3,8,65,0.4,0.7,1.4,64516,564,9.23E+15,11,2.0727E+16,217,1.502E+16,502,3.57E+16,3.57E+16,867,2078,7.679E+15,16129,1.43E+16,0,1,507,1,1,941,8.19E+15,153,0.0,5,3.31797E+16,3.74326E+16,6,4.608E+16,59908,1.309E+16,3.189E+16,142857,5091,2
1165,12,30,14,0,11,3,1,40,7,0,4,2,2,72,1857,1714,2.429E+16,63492,2.321E+16,737,9,28889,252,1.039E+16,503,3.38E+16,3.38E+16,833,36548,8.4,123016,882,0,0,5.76E+15,1,0,847,941,267,11905,4,281746,557286,6,7937,1.07143E+16,2679,2761,134921,2625,2
1166,1,9,5,0,0,1,0,11,0,0,0,0,0,28,1.0,1.0,2.0,142857,1.0,0.6,2,36.5,70,1.283E+16,6.63E+15,4.82E+16,4.82E+16,8.37E+15,5.122E+15,43625,142857,375,0,0,6.81E+15,1,0,647,847,214,14286,1,3.28571E+16,6.08333E+15,2,0.0,14286,2.0,3167,114286,9.0,2
1167,2,3,2,0,1,0,0,3,2,0,0,1,1,6,3.33E+16,0.0,0.0,5.4054E+16,1.67E+16,1.0,5,8.6,37,9.08E+15,76,44,44,711,50328,775,1.08108E+16,125,0,0,3.23E+16,2,0,624,647,0.4,0.0,4,297297,40873,3,2.7027E+16,162162,0.0,2522,2.16216E+16,1.0,0
1168,7,13,10,1,3,0,0,11,3,0,0,0,2,29,0.0,0.0,0.0,9174,0.0,2.0,2,55.5,109,1236,597,353,353,585,12436,24.0,82569,1.0,0,0,8.42E+15,1,0,81,624,3.78E+16,0.0,1,229358,33945,1,0.0,137615,0.0,3071,229358,7.0,3
1169,10,16,13,0,3,1,0,28,3,0,3,3,12,64,1222,1222,1778,58537,0.6,652,9,24111,205,1127,5.76E+15,4.16E+16,4.16E+16,81,32465,9.0,102439,0.5,0,0,494,2,0,688,81,207,4878,7,3.21951E+16,485889,7,4878,82927,956,2762,15122,1.6,3
1170,2,0,0,0,1,0,0,0,2,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,8.0,7,917,0.8,0.6,0.6,557,4.7344E+16,0.0,142857,1.0,0,0,0.0,2,0,649,688,0.0,0.0,1,285714,285714,1,0.0,142857,0.0,2.2,142857,3.0,0
1171,7,16,10,0,4,4,0,23,3,0,1,1,9,52,0.0,0.5,0.5,100671,1.43E+16,9.33E+15,12,13167,151,1.414E+16,602,442,442,8.96E+15,2.9293E+16,18867,9396,4.38E+16,0,0,418,1,0,682,649,221,20134,8,355705,4.28427E+16,7,0.0,4698,429,3.084E+16,120805,1571,2
1172,14,11,7,0,2,2,0,10,3,0,0,0,1,38,0.5,1.0,1.5,67961,0.2,909,6,2.0833E+16,103,1252,636,4.17E+16,4.17E+16,6.94E+15,11672,44333,194175,1222,0,0,435,1,0,75,682,302,19417,15,291262,58494,4,0.0,38835,1.1,2937,1.84466E+16,1.0,2
1173,5,25,8,0,2,2,0,35,2,0,3,3,8,72,125,125,188,1.27778E+16,132,615,17,13235,212,1.191E+16,531,433,433,89,37868,19619,6.1111E+16,941,0,0,505,1,0,733,75,18,1.1111E+16,12,361111,474598,14,0.0,5.5556E+16,11,3.018E+16,105556,1176,2
1174,4,4,2,0,1,0,0,4,2,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,1.0,1,27.0,26,1081,7.86E+15,2.86E+16,2.86E+16,61,58738,4.0,76923,667,0,0,0.0,1,0,813,733,444,3.8462E+16,0,230769,346154,1,0.0,76923,0.0,2.9,115385,4.0,2
1175,15,11,9,0,3,2,2,22,5,0,2,2,1,49,1.5,1.5,3.5,109589,0.7,6.0,6,2.4667E+16,145,1179,6.46E+15,433,433,79,33594,2.7,123288,88,0,0,4.97E+16,1,0,826,813,251,1.3699E+16,1,239726,340035,1,0.0,61644,2.3,2.868E+16,178082,4.8,2
1176,5,14,11,0,0,1,0,7,1,0,0,0,1,37,2.0,3667,4333,126214,1.0,7.14E+15,5,22.4,103,1227,589,4.27E+16,4.27E+16,83,28151,4312,67961,1.0,0,1,5.43E+15,1,0,8.74E+15,826,16,9709,5,281553,546911,4,0.0,7767,2167,2859,15534,12.0,2
1177,7,20,6,1,1,0,0,21,1,0,0,0,4,47,1167,1.5,1.667E+16,76923,7.14E+15,778,7,2.1714E+16,143,135,616,445,445,852,3.0973E+16,2.8958E+16,76923,524,0,0,527,1,0,9.18E+15,8.74E+15,278,0.0,5,314685,317677,5,0.0,34965,1048,306,167832,1286,2
1178,17,35,20,0,2,3,0,50,3,0,8,9,3,94,4.4,3.4,5.8,7.4534E+15,2.933E+16,6.0,6,54.5,325,1189,5.38E+15,389,389,769,15467,20389,142857,585,1,0,775,1,0,838,9.18E+15,355,9317,3,2.67081E+16,343564,1,6211,6.8323E+15,5267,2.868E+16,1.80124E+16,3667,2
1179,4,11,7,0,2,0,0,17,2,0,0,1,2,32,1.67E+16,0.5,1.667E+16,158879,1.43E+16,1.4,7,1.6286E+16,107,1155,605,395,395,8.96E+15,3.7013E+16,10909,121495,125,0,0,484,2,0,868,838,2.34E+16,0.0,7,317757,41629,3,9346,46729,1238,2825,8.4112E+15,1714,2
1180,18,30,21,0,8,4,0,32,9,0,4,3,7,86,615,1462,3385,91241,473,2.0,14,1.9929E+16,277,1169,537,373,373,8.74E+15,40166,1714,105839,5.71E+15,0,0,53,1,0,902,868,33,14599,4,251825,38541,4,7.299E+16,72993,2.692E+16,2813,215328,4357,2
1181,7,24,12,0,4,2,0,35,5,0,3,3,6,78,1.0,1714,2286,110619,821,1.231E+16,13,18.0,228,1.363E+16,537,396,396,867,2797,2964,84071,0.6,0,0,4.53E+16,1,0,632,902,195,1.3274E+16,5,323009,784676,5,0.0,57522,1.5,3.081E+16,132743,625,2
1182,4,0,0,0,0,1,0,2,0,0,0,0,1,1,0.0,0.0,0.0,66667,0.0,3.0,3,5.333E+15,15,6.66E+15,789,579,579,596,9.6782E+15,55.0,66667,0.0,1,0,2.69E+16,3,1,593,632,0.0,66667,1,400.0,333333,1,66667,66667,0.0,1.727E+16,66667,7.0,2
1183,7,12,5,0,7,3,0,14,7,0,1,1,3,27,1.0,1.667E+16,3333,101695,833,636,5,24.6,118,1102,662,373,373,894,38176,7526,67797,0.2,0,0,5.66E+15,2,0,809,593,188,25424,4,245763,3.67438E+16,4,16949,152542,2833,2.672E+16,152542,6.5,2
1184,2,3,1,1,1,2,0,1,1,0,0,0,1,9,0.0,0.0,0.0,1.81818E+16,0.0,1.0,2,17.5,33,126,795,5.38E+15,5.38E+15,738,36236,10.8,60606,778,0,0,35,3,0,8.24E+15,809,0.4,60606,2,1.81818E+16,30303,1,30303,151515,0.0,2.652E+16,2.72727E+16,19.0,3
1185,7,9,5,0,1,0,1,4,3,0,1,1,1,28,25,0.5,1.0,80.0,0.3,4.0,4,19.5,77,135,7.14E+15,451,451,8.34E+15,24684,1.667E+16,120.0,25,0,0,684,1,0,815,8.24E+15,55,0.0,1,320.0,30337,1,0.0,66667,0.6,3043,133333,2.0,2
1186,6,17,8,0,2,1,2,20,1,0,2,2,9,57,0.2,267,0.4,1.05263E+16,83,5.48E+15,14,12.0,150,1.748E+16,602,4.59E+16,4.59E+16,872,10491,17136,52632,353,0,0,493,1,0,8.74E+15,815,25,6579,16,3.55263E+16,407168,15,0.0,3.9474E+16,158,3194,144737,1.0,2
1187,3,14,5,0,1,0,0,20,1,0,0,0,4,42,0.0,0.0,0.0,9.4017E+15,833,3.0,14,8786,123,1121,5.48E+15,397,397,9.08E+15,45957,19684,8547,625,0,0,336,1,1,584,8.74E+15,158,0.0,2,393162,339744,3,0.0,25641,2333,2.816E+16,136752,675,2
1188,1,1,1,0,0,1,0,2,0,0,0,0,3,4,0.0,0.0,0.0,0.0,0.0,1.0,1,16.0,15,943,889,0.5,0.5,48,63395,2.0,66667,1.333E+16,0,0,0.0,2,0,64,584,1.67E+16,66667,2,400.0,400.0,1,0.0,0.0,0.0,2.2,200.0,7.0,0
1189,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,2.0,2,5.0,9,746,769,5.38E+15,5.38E+15,1.86E+16,6516,1.0,111111,125,0,0,25,2,0,413,64,0.0,111111,1,111111,71429,1,0.0,0.0,0.0,2.0,444444,2.0,0
1190,19,14,14,0,6,4,1,26,6,1,5,4,6,49,1.833E+16,1.5,3.0,37234,1571,733,6,33667,188,1514,551,3.52E+16,3.52E+16,6.66E+15,31963,22276,12234,3.94E+16,0,0,3.39E+16,1,0,743,413,139,2.1277E+16,7,218085,503404,4,15957,154255,181,297,18617,2.429E+16,4
1191,4,13,7,0,3,1,0,22,4,0,1,2,5,42,3.33E+16,3.33E+16,3.33E+16,58824,833,1286,9,1.6444E+16,138,1.201E+16,62,428,428,84,34744,33.0,88235,409,0,0,441,1,0,797,743,3.23E+16,7353,9,323529,396163,4,7353,58824,1.5,3013,169118,3.0,2
1192,1,5,6,0,0,1,2,6,0,0,0,0,3,13,1.0,3.33E+16,1.333E+16,89552,833,5.0,5,13.8,67,971,76,4.53E+16,4.53E+16,777,76992,29846,59701,25,0,1,369,2,0,514,797,8,14925,5,253731,599839,1,29851,149254,1.5,2324,19403,1.0,0
1193,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,250.0,0.0,1.0,1,9.0,8,1113,818,727,727,248,28.2,0.0,125.0,0.0,0,0,0.0,2,0,6.61E+15,514,0.5,0.0,1,500.0,250.0,1,0.0,0.0,0.0,2833,0.0,0.0,1
1194,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1,7.0,6,1054,778,778,778,542,3023,0.0,166667,0.0,0,0,0.0,2,0,738,6.61E+15,0.0,0.0,1,6.66667E+15,166667,1,0.0,166667,0.0,325,0.0,0.0,1
1195,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0.0,0.0,0.0,100.0,0.0,2.0,2,5.5,10,623,7.86E+15,7.14E+15,7.14E+15,65,74053,0.0,100.0,0.0,0,0,13,2,0,725,738,0.0,0.0,1,400.0,250.0,1,0.0,100.0,0.0,225,100.0,2.5,0
1196,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,100.0,0.0,1.0,1,6.0,5,109,75,875,875,4.97E+16,5865,0.0,100.0,0.0,0,0,0.0,2,0,5.77E+15,725,0.0,0.0,1,400.0,250.0,1,0.0,100.0,0.0,225,100.0,2.5,1
1197,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,200.0,0.0,1.0,1,11.0,10,135,769,615,615,521,79,0.0,200.0,0.0,0,0,0.0,2,2,513,5.77E+15,0.0,0.0,1,400.0,200.0,1,0.0,100.0,0.0,3.5,0.0,0.0,1
1198,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,4,452,7.14E+15,7.14E+15,7.14E+15,442,5341,0.0,0.0,0.0,0,0,0.0,2,0,5.66E+15,513,0.0,0.0,1,750.0,250.0,1,0.0,250.0,0.0,3.0,0.0,0.0,0
1199,0,3,2,0,0,0,0,2,1,0,0,0,3,5,0.0,0.0,0.0,111111,0.0,3.0,3,6.333E+15,18,1084,773,591,591,563,59107,22.5,166667,0.5,0,0,8.8E+15,2,0,631,5.66E+15,75,0.0,1,333333,125.0,1,0.0,0.0,0.0,2667,111111,2.0,0
1200,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,142857,0.0,3.0,3,2333,8,4.71E+16,583,833,833,31,77267,53.0,0.0,0.0,0,0,4.53E+16,2,0,8.11E+15,631,0.0,0.0,2,571429,166667,1,0.0,0.0,0.0,2.0,142857,0.5,1
1201,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,2.0,2,2.5,4,495,7.14E+15,7.14E+15,7.14E+15,406,34798,0.0,0.0,0.0,0,0,59,2,0,51,8.11E+15,1.0,0.0,2,750.0,166667,1,0.0,0.0,0.0,2667,0.0,0.0,1
1202,8,23,9,0,2,2,0,33,2,0,3,3,10,80,111,111,5.6E+16,109589,1.17E+16,61,18,13167,222,1317,542,435,435,898,2.9687E+16,20238,68493,818,0,0,485,1,0,98,51,168,9132,13,3.74429E+16,544735,16,0.0,45662,146,3088,109589,895,2
1203,5,16,5,0,2,2,0,26,2,0,2,2,4,55,0.0,0.0,0.0,115385,2.86E+16,6.92E+15,7,23143,159,1365,557,4.48E+16,4.48E+16,853,1.9964E+16,2.4714E+16,57692,1071,0,0,485,1,0,9.21E+15,98,127,12821,6,384615,553139,5,0.0,44872,3.33E+16,3155,96154,4.571E+15,2
1204,7,16,8,0,3,3,0,25,3,0,0,0,4,51,5.9E+16,5.9E+16,5.9E+16,9.0278E+15,46,1.0,15,10.2,144,1234,569,431,431,86,3462,6.588E+15,9.0278E+15,3.57E+16,0,1,409,1,0,893,9.21E+15,147,2.0833E+16,9,340278,0.0,9,0.0,41667,5.2E+16,3165,118056,222,2
1205,8,22,8,0,3,2,0,30,3,0,3,3,10,62,467,0.6,5.33E+15,86022,242,759,21,10333,196,1145,494,376,376,897,41522,14963,69892,833,0,0,4.16E+16,1,0,779,893,239,10753,8,354839,448915,12,0.0,64516,0.2,3028,1.12903E+16,125,2
1206,5,8,3,0,1,1,0,6,2,0,1,0,0,22,2.0,1.0,7.0,63492,2.0,2.0,2,32.5,63,1.404E+16,792,0.5,0.5,8.06E+15,1039,9.857E+15,31746,385,0,0,7.04E+15,1,0,89,779,429,15873,0,238095,333333,1,15873,111111,7.0,3135,222222,1.0,2
1207,18,19,14,1,8,4,1,29,7,0,3,3,4,85,312,562,562,82569,25,1043,21,10952,218,1236,565,377,377,845,30487,23941,114679,722,1,0,3.67E+16,1,0,878,89,3.34E+16,18349,7,256881,3.37891E+16,9,0.0,91743,4.71E+16,3053,1.92661E+16,3.0,2
1208,1,3,2,0,1,0,0,2,1,0,0,0,2,13,0.0,0.0,0.0,100.0,0.0,3.0,3,10667,30,1.2,816,526,526,861,15228,6.333E+15,66667,75,0,0,326,2,0,86,878,1.81E+16,0.0,2,333333,388889,1,33333,133333,0.0,3.294E+16,133333,667,3
1209,27,46,22,1,12,6,4,58,12,0,2,8,24,119,1056,1222,1722,7.2261E+15,474,25.0,25,17.4,431,1103,499,369,369,5.38E+15,4.7056E+16,2.6929E+16,1.00233E+16,522,1,0,4.72E+16,3,0,8.96E+15,86,379,1.3986E+16,11,284382,349879,1,11655,8.8578E+15,1123,2715,1.81818E+16,5.0,2
