,Adverbs,Articles,Conjunctions,First-person plural,Indefinite pronouns,Negations,Numbers,Prepositions,Quantifiers,Second person,Third-person plural,Third-person singular,Total pronouns,Words >6 letters,adj_arg_ovl,adj_cw_ovl,adj_stem_ovl,adjectives,arg_ovl,cm.DESPL,cm.DESSC,cm.DESSL,cm.DESWC,cm.DESWLsyd,cm.LDTTRa,cm.LDTTRc,cm.LDVOCD,cm.LSAGN,cm.RDFKGL,cm.SMCAUSwn,conn_incidence,hypernyms_verbs,liwc.i,liwc.money,lsa.similarity,message.depth,message.reply.cnt,message.sim.next,message.sim.prev,mod_per_np,negation_incidence,ner.entity.cnt,nouns,np_incidence,paragraphs,personal_pronouns,pronouns,stem_ovl,syllables_per_content_word,verbs,words_before_main_verb,classe
877,12.5,0.0,7.5,2.5,0.0,2.5,0.0,12.5,2.5,2.5,2.5,0.0,7.5,30.0,0.0,0.0,0.0,2.5,0.0,4,4,10.0,40,987,1.0,1.0,0.0,2.7E+16,8665,389,50.0,1669,0.0,0.0,472974755,1,1,106,0.0,1.1,25.0,7,300.0,325.0,1,7.5,75.0,0.0,1725,175.0,2.5,2
878,455,1157,331,0.0,6.2,41,207,1736,289,0.0,0.0,0.0,744,2934,0.6,8.8E+15,0.5,785,418,11,11,22.0,242,1072,591,815,78969,248,1.3664E+16,419,70248,1455,124,41,684247261,1,1,4.43E+16,0.0,861,4132,68,285124,417355,1,124,33058,382,1.752E+16,86777,2727,4
879,556,556,1111,0.0,278,0.0,0.0,2222,0.0,278,0.0,0.0,556,3611,0.0,0.0,0.0,833,0.0,3,3,12.0,36,1064,833,9.62E+15,0.0,39,10401,667,111111,1.471E+16,0.0,0.0,5.0041E+15,4,1,129,292,1222,0.0,11,416666,333333,1,278,2.7778E+16,0.0,1806,83334,8667,0
880,428,749,374,0.0,481,0.0,535,1283,1.6,1.6,53,0.0,909,2193,4.17E+16,5.9E+16,3.33E+16,214,267,13,13,13538,176,1.116E+16,667,853,1.22951E+16,209,9195,546,79545,1.842E+16,214,53,646009216,2,0,0.0,483,87,0.0,42,295455,420455,1,428,68182,253,1653,136364,9.23E+15,3
881,206,619,928,0.0,412,0.0,206,928,412,206,103,0.0,722,2474,0.6,5.6E+16,0.6,722,0.4,6,6,16167,97,802,711,818,0.0,14,9206,621,123711,1749,0.0,0.0,502164693,2,0,0.0,2.36E+16,96,0.0,23,3.29896E+16,3.81443E+16,1,309,4.1237E+16,0.4,1567,113402,5.833E+15,2
882,312,625,469,0.0,469,0.0,625,1094,469,0.0,156,0.0,625,2812,25,45,25,781,0.1,5,5,12.8,64,917,875,9.74E+15,0.0,115,8577,617,78125,1.7,0.0,0.0,6.44372E+15,2,0,0.0,138,1.0,0.0,15,234375,296875,1,156,15625,0.1,1625,140625,4.6,2
883,422,904,542,0.0,361,181,0.0,1386,301,241,0.0,0.0,964,25.9,778,115,778,241,444,10,10,16.0,160,1155,593,774,78235,2.86E+16,1.0639E+16,431,6875,1492,361,0.0,791462083,1,2,527,0.0,907,12.5,42,26875,36875,1,602,62.5,4.22E+16,1694,112.5,3.5,3
884,351,614,877,0.0,439,175,88,1228,351,175,0.0,0.0,11.4,19.3,1.43E+16,23,1.43E+16,702,179,8,8,14375,115,774,759,9.31E+15,139201,15,7044,634,104348,1614,526,88,579908645,2,0,0.0,406,71,17391,29,243479,2.78261E+16,1,702,7.8261E+15,107,1443,139131,6625,3
885,331,464,596,66,199,0.0,464,1589,5.3,265,0.0,0.0,861,2384,444,1.03E+16,444,397,3.56E+16,10,10,15.0,150,9.99E+15,669,787,109195,271,9612,4.11E+16,93333,1515,331,464,7.40158E+15,1,1,3.34E+16,0.0,932,0.0,38,320.0,413333,1,662,73333,311,164,106666,1.9,3
886,317,635,476,0.0,635,159,0.0,1905,159,0.0,0.0,0.0,1111,2381,0.4,5.8E+16,0.0,159,133,6,6,10667,64,941,828,1.0,0.0,1.03E+16,7.014E+15,652,62.5,1755,476,159,827125335,1,1,308,0.0,737,0.0,13,312.5,437.5,1,476,62.5,0.0,1.563E+16,140625,3.33E+16,1
887,455,758,833,0.0,227,76,0.0,1212,455,0.0,152,0.0,606,2879,3.33E+16,53,3.33E+16,303,222,10,10,13.3,133,945,677,8.27E+15,99677,23,9209,0.5,1.05263E+16,1742,227,152,5.89303E+15,1,1,429,0.0,861,0.0,38,285714,3.08271E+16,1,379,52632,156,1662,12782,1.0,2
888,0.0,667,889,0.0,667,444,0.0,1333,222,222,0.0,0.0,1556,20.0,0.5,38,0.0,444,3.33E+16,3,3,15333,46,863,894,1.0,0.0,39,809,727,108696,2099,667,0.0,253811297,2,0,0.0,106,75,43478,8,217392,2.82609E+16,1,889,8.6957E+15,0.0,1.5,152174,1.333E+16,0
889,946,1081,405,0.0,405,2.7,0.0,1351,676,135,0.0,0.0,811,1757,0.0,0.0,0.0,541,133,6,6,12.5,75,722,813,93,0.0,152,643,5.33E+15,93333,1712,2.7,135,3.81697E+16,2,0,0.0,3.34E+16,636,2.6667E+16,12,226667,346667,1,405,66667,133,1453,133333,4.5,2
890,3.6,719,612,0.0,576,0.0,108,1691,1.8,144,1.8,0.0,1007,20.5,1.43E+16,33,48,3.6,1.64E+16,22,22,12455,274,9.06E+15,619,84,12137,2.27E+16,6.543E+15,4.81E+16,94891,1506,108,72,67269794,2,1,78,527,9.13E+15,0.0,64,30292,339416,1,432,62044,9.7E+15,1464,145986,2182,3
891,758,909,455,0.0,152,0.0,303,1212,303,0.0,152,0.0,606,19.7,0.0,0.0,1.67E+16,0.0,48,7,7,9429,66,727,818,9.49E+15,0.0,126,5256,625,75758,1298,303,0.0,481026791,2,0,0.0,429,1235,0.0,13,272728,348485,1,455,30303,48,1455,106061,3286,2
892,656,1639,164,0.0,656,0.0,0.0,1148,492,164,0.0,0.0,8.2,2459,3.33E+16,3.6E+16,3.33E+16,0.0,1.67E+16,4,4,1525,61,1047,6.89E+15,909,0.0,15,9898,5.77E+15,0.0,1295,0.0,0.0,449019724,1,1,3.72E+16,0.0,8.42E+15,0.0,15,311475,47541,1,164,16393,1.67E+16,1656,163933,0.0,2
893,289,983,405,0.0,405,58,58,1734,231,347,116,0.0,925,2775,188,25,63,347,157,17,17,10235,174,1078,655,875,95535,217,8.403E+15,573,51724,1651,58,116,670385081,3,2,43,465,1.0,5.747E+15,48,310345,362069,1,5.2,5.7471E+16,1.48E+16,1695,80459,2059,3
894,4.2,1148,5.6,0.0,756,196,84,1289,112,28,28,0.0,896,2997,5.38E+15,75,462,588,376,14,14,2.5571E+16,358,993,546,762,8.5732E+15,271,14395,503,8.3799E+15,1341,84,56,705516589,1,1,4.82E+16,0.0,1063,1676,88,2.70951E+16,326816,1,1.4,22346,424,1696,122905,3714,3
895,572,1008,627,0.0,518,109,82,1335,409,54,82,0.0,817,2589,462,57,5.38E+15,708,365,14,14,2.6429E+16,370,95,544,794,104404,285,1.3562E+16,3.78E+16,8.3784E+15,1284,163,0.0,680440467,1,1,619,0.0,1056,8.108E+15,61,229729,335135,1,3.0,35135,494,1597,127027,2.429E+16,3
896,294,686,637,0.0,637,98,98,15.2,147,245,0.0,0.0,1078,2794,3.57E+16,79,2.86E+16,588,2.74E+16,15,15,13867,208,1187,636,8.54E+15,9.7453E+15,21,10126,505,72115,143,196,0.0,502572636,1,1,489,0.0,7.19E+15,4808,54,288461,3.70192E+16,1,441,67308,179,1.721E+16,125.0,4.733E+16,4
897,282,915,423,0.0,493,352,0.0,1056,211,0.7,352,0.0,1056,2465,0.5,7,3.33E+16,493,3.33E+16,13,13,11231,146,941,66,843,9.7636E+15,2.24E+16,6891,509,68493,1614,141,141,63843296,2,0,0.0,4.82E+16,9.23E+15,27397,35,260274,328767,1,563,68493,2.27E+16,1534,171233,2846,4
898,448,404,673,0.0,359,0.9,0.0,15.7,224,179,45,0.0,762,3274,0.6,131,0.6,628,436,11,11,2.0182E+16,222,1015,5.92E+15,784,11707,285,12695,484,85586,1506,179,45,903224258,2,0,0.0,4.43E+16,603,9009,68,283784,369369,1,404,4955,0.4,173,157659,3636,3
899,435,5.8,5.8,0.0,5.8,0.0,0.0,1884,145,145,0.0,145,1014,2609,75,2.9E+16,0.5,5.8,0.4,5,5,13.8,69,946,7.83E+15,9.23E+15,0.0,124,8436,615,8.6957E+15,1382,145,0.0,673039417,2,0,0.0,308,818,0.0,17,318841,4.05797E+16,1,435,8.6957E+15,0.3,158,130437,2.0,2
900,342,137,8.9,0.0,342,205,0.0,1849,137,137,137,0.0,822,3425,0.6,55,0.8,822,5.33E+15,6,6,2.4333E+16,146,1173,736,878,15593,243,15635,485,1.16438E+16,1675,205,0.0,9.53201E+15,2,1,307,1.94E+16,659,2.0548E+16,40,3.21917E+16,424658,1,479,61644,867,1.842E+16,123288,2333,3
901,415,461,737,0.0,415,138,46,1889,276,323,0.0,0.0,922,2028,833,98,667,553,667,7,7,3.0714E+16,215,975,594,812,104619,24,1.4608E+16,439,1.02326E+16,1.481E+16,184,2.3,824208408,2,0,0.0,489,65,13953,46,24186,372093,1,507,65116,4.76E+16,1544,1.11628E+16,5143,4
902,299,672,448,0.0,149,522,1119,821,75,75,149,0.0,597,2761,364,46,364,373,2.77E+16,12,12,1025,123,9.62E+15,684,797,1.24408E+16,171,8172,581,4878,1.613E+16,224,0.0,8.03067E+15,1,1,408,0.0,9.69E+15,4878,28,341463,3.65854E+16,1,448,4878,292,1675,10569,1167,2
903,0.0,20.0,0.0,0.0,333,0.0,333,20.0,333,0.0,0.0,0.0,333,20.0,0.5,125,0.5,667,3.33E+16,3,3,10.0,30,8.17E+15,0.7,8.24E+15,0.0,184,6801,0.8,33333,1.988E+16,0.0,0.0,332191335,2,0,0.0,3.72E+16,1.0,0.0,9,333333,366667,1,0.0,0.0,3.33E+16,1567,166667,2.0,2
904,87,609,522,0.0,174,174,1217,1391,87,87,174,0.0,783,2174,2.86E+16,1.16E+16,2.86E+16,522,214,8,8,13625,109,985,669,7.83E+15,87.5,204,8238,3.33E+16,5.5046E+15,1045,348,0.0,4.33754E+16,1,1,289,0.0,1034,18349,23,311927,3.85321E+16,1,609,6422,214,1569,7.3394E+15,1875,3
905,0.0,556,139,0.0,0.0,139,1528,694,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,556,0.0,6,6,8.5,51,2613,775,1.0,0.0,7.4E+15,1.3402E+16,0.0,58824,833,0.0,0.0,613499314,0,2,1.78E+16,0.0,1.467E+16,19608,26,5.29412E+15,4.90196E+16,1,0.0,0.0,0.0,2176,39216,1.67E+16,1
906,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2,2,4.0,8,1188,1.0,1.0,0.0,7.2E+15,5145,0.0,125.0,0.0,0.0,0.0,0.0,3,0,0.0,78,1.0,0.0,3,625.0,375.0,1,0.0,0.0,0.0,1625,0.0,1.0,0
907,122,1341,366,0.0,122,122,0.0,1829,488,244,0.0,0.0,488,3537,0.0,0.0,0.0,6.1,0.0,4,4,2025,81,1163,726,889,0.0,73,13725,242,74074,9.49E+15,122,0.0,8.8562E+15,3,0,0.0,307,833,1.2346E+16,17,320988,444444,1,366,37037,0.0,1815,1.23457E+16,525,3
908,157,6.3,394,0.0,866,157,236,1575,79,315,0.0,0.0,1496,18.9,3.33E+16,84,111,315,244,10,10,12.7,127,941,638,785,8.2261E+15,217,6556,778,7874,1.417E+16,315,0.0,7.05987E+15,1,1,44,0.0,605,7874,25,2.28346E+16,409449,1,6.3,8.6614E+15,8.9E+15,1.457E+16,1.02362E+16,1.9,2
909,708,613,613,0.0,991,236,189,1226,519,142,189,0.0,1604,1557,3.33E+16,53,3.33E+16,283,156,10,10,21.2,212,845,579,813,100542,205,9882,611,84906,162,283,0.0,532449953,2,0,0.0,619,6.94E+15,18868,37,231132,3.49057E+16,1,613,70755,133,1.458E+16,1.22642E+16,0.7,3
910,465,1047,581,116,465,233,233,1279,233,349,0.0,0.0,1279,1395,5.71E+15,1.04E+16,1.43E+16,465,25,8,8,11.0,88,7.56E+15,6.97E+15,894,0.0,168,4524,6.61E+15,79545,1517,349,0.0,271341852,2,0,0.0,408,769,2.2727E+16,20,2.15909E+16,3.86364E+16,1,814,79545,3.6E+16,1341,136364,2125,2
911,135,541,676,0.0,946,135,0.0,1351,135,0.0,0.0,0.0,1486,2027,0.5,0.1,0.0,541,3.33E+16,3,3,25.0,75,8.74E+15,747,902,0.0,9.3E+15,11305,39,106667,1449,541,0.0,332044281,2,0,0.0,44,667,13333,11,173334,280.0,1,541,93333,0.0,1453,146667,8333,2
912,147,735,147,0.0,0.0,0.0,882,882,0.0,0.0,0.0,0.0,147,2941,0.0,0.0,0.0,0.0,0.0,4,4,13.5,54,2585,853,972,0.0,3.6E+16,15458,0.5,5.5556E+16,1474,147,0.0,332029838,0,1,522,0.0,1.471E+16,0.0,21,518519,5.37037E+15,1,147,1.8519E+16,0.0,2185,3.7038E+16,25,1
913,461,553,553,92,323,184,415,876,2.3,46,0.0,0.0,829,2442,5.38E+15,9.3E+15,5.38E+15,507,0.4,14,14,15.0,210,1032,6.56E+15,794,136407,237,10261,489,80952,1567,369,46,679842336,1,1,41,0.0,1127,14286,52,323809,352381,1,507,57143,376,1695,85715,2.0,3
914,1.1,549,3.3,0.0,1.1,0.0,1099,769,2.2,0.0,0.0,0.0,3.3,2418,1.67E+16,2.6E+16,1.67E+16,1.1,95,7,7,10571,74,2316,787,9.18E+15,0.0,1.37E+16,11177,133,67568,1091,2.2,1.1,9.95816E+15,0,2,1.69E+16,0.0,1074,0.0,26,500.0,472973,1,2.2,40541,1.43E+16,1919,81082,1429,1
915,97,628,338,0.0,48,48,628,1304,145,48,0.0,0.0,2.9,2802,0.3,2.9E+16,0.3,725,182,11,11,17.0,187,1.634E+16,723,932,158444,171,12811,53,80214,1925,193,97,491336294,0,1,28,0.0,877,5348,58,385026,4.17112E+16,1,242,32086,2.36E+16,1845,1.12299E+16,1455,1
916,208,764,625,69,417,0.0,278,1458,417,278,69,0.0,1042,2778,1.43E+16,2.6E+16,0.0,556,1.16E+16,15,15,9.6,144,1.027E+16,6.97E+15,9.13E+15,1.01768E+16,2.27E+16,7.577E+15,611,83333,1605,208,0.0,6.80064E+15,1,2,46,0.0,8.37E+15,0.0,29,319444,381944,1,625,69444,95,1646,125.0,1.6,2
917,632,1018,561,0.0,491,1.4,421,1298,211,246,0.7,0.0,1053,2772,308,49,385,632,365,14,14,20.5,287,1063,544,746,84365,2.86E+16,12548,5.58E+15,66202,1825,246,0.0,722461812,1,4,648,0.0,85,1.3937E+16,63,292683,38676,1,561,5.9233E+16,3.88E+16,1.707E+16,87109,2.143E+16,3
918,6.0,4.0,6.0,0.0,6.0,0.0,0.0,16.0,4.0,0.0,2.0,0.0,12.0,24.0,0.0,0.0,0.0,6.0,0.0,1,1,50.0,50,895,0.9,966,0.0,0.0,23498,636,100.0,1.7,4.0,0.0,0.0,5,0,0.0,129,7.14E+15,0.0,12,220.0,300.0,1,6.0,60.0,0.0,166,160.0,1.0,3
919,339,847,636,0.0,551,254,466,763,339,85,42,0.0,1186,2203,4.71E+16,128,353,339,3.28E+16,18,18,1.3278E+16,239,8.24E+15,516,664,8045,299,7312,51,96234,1.582E+16,508,0.0,611059048,2,3,619,648,1.0,25105,48,267783,32636,1,636,9205,256,1.502E+16,133891,2.389E+16,2
920,303,202,505,0.0,303,0.0,505,1515,404,404,101,202,1111,3131,1.0,1.48E+16,1.0,404,0.8,5,5,19.8,99,1094,7.09E+15,929,107211,1.69E+16,13466,478,60606,1.596E+16,101,0.0,833108886,2,0,0.0,289,7.86E+15,0.0,26,30303,3.73737E+16,1,808,10101,1.0,1808,151515,5.8,3
921,377,1132,0.0,0.0,566,189,0.0,943,189,0.0,189,0.0,1132,3396,3.33E+16,33,0.0,566,1.67E+16,4,4,13.5,54,914,8.49E+15,1.0,0.0,81,9121,6.89E+15,74074,1375,377,0.0,617793081,1,1,243,0.0,941,1.8519E+16,16,2.40742E+16,444444,1,566,74074,0.0,1.648E+16,12963,1.5,2
922,0.0,882,294,0.0,294,0.0,294,588,0.0,588,0.0,0.0,1176,3235,0.0,0.0,0.0,0.0,0.0,2,2,17.0,34,894,943,1.0,0.0,9E+15,9436,2.91E+16,29412,1177,294,0.0,2.42474E+16,1,1,342,0.0,1125,0.0,8,32353,2.64706E+16,1,882,58824,0.0,1.559E+16,176472,1.5,1
923,568,1004,742,131,349,131,131,1747,218,175,44,0.0,917,2751,0.5,61,4.17E+16,8.3,36,13,13,17692,230,925,593,815,9225,2.34E+16,9.989E+15,535,130435,1653,218,87,671745073,3,2,581,619,893,13043,51,234782,3.21739E+16,1,568,65217,3.33E+16,1.583E+16,1.13043E+16,4154,3
924,479,898,479,0.0,299,0.0,359,1497,2.4,299,0.0,0.0,778,2754,3.33E+16,67,4.17E+16,2.4,0.2,13,13,1.2846E+16,167,1.0,659,862,8628,22,8925,4.21E+16,4.7904E+16,1.467E+16,1.8,0.0,64825483,2,1,649,2.96E+16,956,0.0,41,329341,353293,1,479,4.1916E+16,28,1653,101796,1385,2
925,394,945,945,0.0,394,157,157,787,236,0.0,79,0.0,551,3071,667,125,667,551,524,7,7,18143,127,948,638,7.04E+15,6806,0.3,11829,743,11811,1591,79,0.0,773690124,2,1,23,46,1038,15748,35,307086,291339,1,157,15748,524,1724,149606,8.143E+15,2
926,315,709,472,0.0,709,236,157,12.6,0.0,0.0,79,0.0,12.6,2126,75,132,75,394,0.5,5,5,25.4,127,925,6.56E+15,877,97524,174,1.2063E+16,395,62992,1.418E+16,472,79,6.65254E+15,2,0,0.0,342,8.44E+15,23622,28,23622,307087,1,551,62992,0.4,1504,1.73228E+16,3.4,3
927,321,963,214,0.0,481,214,0.0,1497,107,107,0.0,0.0,963,3155,583,127,667,588,44,13,13,1.4154E+16,184,1089,556,721,68506,29,1.0521E+16,5.53E+15,65217,1776,374,0.0,583162648,4,1,375,581,868,21739,46,288043,38587,1,481,65217,387,1745,124999,1923,3
928,709,709,866,157,394,0.0,0.0,1496,315,315,0.0,0.0,1024,2441,0.6,94,0.4,472,3.33E+16,6,6,2.1167E+16,127,1024,685,816,95632,155,1.2359E+16,68,1.02362E+16,1541,157,0.0,394802252,1,1,4.71E+16,0.0,0.9,0.0,28,220472,322835,1,6.3,70866,3.33E+16,1669,141732,5.667E+15,3
929,354,973,442,0.0,796,0.0,0.0,973,265,265,88,0.0,1504,2743,0.2,17,0.2,354,0.2,6,6,19.0,114,977,752,937,128665,15,1.0346E+16,4.37E+16,78947,1.323E+16,354,0.0,462390156,1,1,414,0.0,875,0.0,22,219299,3.94737E+16,1,708,78947,133,157,105264,1.333E+16,3
930,3.9,909,584,65,3.9,0.0,0.0,1364,325,2.6,0.0,0.0,1104,3247,556,95,444,2.6,0.4,10,10,15.2,152,1105,645,847,95381,237,1.2074E+16,345,1.05263E+16,1534,3.9,65,738276377,1,1,503,0.0,8.44E+15,0.0,37,263158,375.0,1,714,65789,267,1.842E+16,1.11843E+16,1.8,3
931,424,788,424,0.0,606,0.0,242,1636,242,182,242,0.0,1152,29.7,455,106,364,424,2.46E+16,12,12,1375,165,9.11E+15,636,7.91E+15,95914,217,8.511E+15,484,48485,1.606E+16,121,0.0,4.60279E+16,1,1,541,0.0,792,0.0,38,284848,387879,1,545,66667,231,1588,127273,2083,3
932,1.3,1198,599,0.0,391,156,234,1432,208,52,78,0.0,677,2708,348,5.8E+16,348,2.6,205,24,24,15958,383,1047,519,768,79422,257,1.0316E+16,499,8094,1558,156,182,7.25276E+15,3,0,0.0,649,1115,1.5666E+16,88,263707,336815,1,286,3.3943E+16,205,1.668E+16,1.22716E+16,375,3
933,769,1026,598,0.0,171,0.0,0.0,1026,171,85,0.0,0.0,427,2735,0.5,142,667,855,429,7,7,1.6571E+16,116,1031,615,805,6681,289,1.1416E+16,591,103448,1536,171,85,6.90576E+15,1,1,3.29E+16,0.0,1321,0.0,42,327587,310345,1,256,25862,5.71E+15,1.741E+16,77587,3429,3
934,526,1053,526,0.0,263,0.0,0.0,1316,0.0,263,0.0,0.0,1053,2632,0.0,0.0,0.0,263,0.0,3,3,12667,38,966,895,1.0,0.0,49,8915,0.2,1.05263E+16,1176,526,0.0,2.332E+16,2,0,0.0,243,1.0,0.0,10,31579,342105,1,789,78947,0.0,1.658E+16,105264,1.0,2
935,494,864,247,0.0,3.7,123,3.7,988,0.0,247,0.0,123,864,2222,0.5,38,0.5,247,0.4,5,5,15.2,76,1075,8.27E+15,9.36E+15,0.0,14,10835,556,3.9474E+16,1659,123,0.0,3.43987E+16,2,0,0.0,3.29E+16,1136,13158,23,355264,3.55263E+16,1,494,78947,0.3,1.737E+16,9.2106E+15,1.0,2
936,417,625,417,0.0,1042,208,0.0,833,0.0,208,0.0,0.0,1875,2708,3.33E+16,7,0.0,417,3.33E+16,4,4,1175,47,95,809,88,0.0,161,7566,2.86E+16,4.2553E+16,1557,625,0.0,475299695,5,0,0.0,375,6.92E+15,0.0,5,148937,276596,1,833,12766,1.67E+16,1574,191489,1.5,2
937,208,1042,208,0.0,521,0.0,208,1979,104,104,0.0,0.0,729,3438,0.5,1.01E+16,0.5,417,0.3,5,5,19.2,96,914,667,8.39E+15,0.0,1.78E+16,11569,495,3125,1943,104,0.0,541684174,2,0,0.0,4.71E+16,116,0.0,30,34375,354167,1,208,2.0833E+16,0.3,1.667E+16,9375,5.8,3
938,122,976,366,0.0,122,0.0,1098,976,0.0,0.0,0.0,0.0,366,3171,0.2,57,0.2,244,67,6,6,10833,65,247,716,95,0.0,133,1.3143E+16,0.2,6.1538E+16,2552,244,0.0,32145663,0,2,235,0.0,905,0.0,26,476923,600.0,1,244,3.0769E+16,67,2077,76923,2.5,1
939,3.2,731,411,91,228,91,183,1461,137,46,46,0.0,502,3607,556,92,556,228,3.33E+16,10,10,21.4,214,1167,65,733,133411,2.41E+16,15259,38,79439,1669,91,0.0,722368992,2,0,0.0,503,1173,9346,58,3.13083E+16,3.45794E+16,1,274,28037,3.33E+16,1.907E+16,158879,2.0,3
940,0.0,769,0.0,0.0,0.0,0.0,0.0,769,769,0.0,0.0,0.0,769,3077,0.0,0.0,0.0,769,0.0,3,3,4333,13,66,1.0,1.0,0.0,3,4248,1.0,76923,1723,769,0.0,2.45301E+16,3,0,0.0,23,75,0.0,4,461538,307692,1,769,76923,0.0,1538,153846,1.333E+16,0
941,507,1304,435,0.0,507,0.0,2.9,1304,145,217,0.0,0.0,797,2174,5.71E+15,12,5.71E+15,362,3.57E+16,8,8,1725,138,88,5.87E+15,746,5.7634E+15,2.34E+16,9439,521,50725,1485,72,0.0,520772621,1,1,5.87E+15,0.0,1206,0.0,37,297101,326087,1,2.9,43478,25,1551,137681,1375,3
942,2.8,4.2,4.2,0.0,3.5,0.7,4.2,1119,0.0,2.8,0.0,0.0,699,2867,375,91,375,2.8,139,9,9,1.5889E+16,143,96,757,86,201611,225,1049,4.53E+16,76923,1639,0.7,0.7,610215498,2,0,0.0,41,1359,6.993E+15,44,440559,384615,1,3.5,34965,111,1685,125874,3333,3
943,588,719,588,0.0,588,0.0,65,1373,261,65,196,0.0,1111,2745,667,7,833,784,429,7,7,2.1571E+16,151,1.019E+16,68,855,12513,2.02E+16,1.2434E+16,4.81E+16,66225,1432,261,0.0,6.82141E+15,1,1,2.77E+16,0.0,727,0.0,34,251655,384106,1,523,66225,429,1662,1.39074E+16,3.143E+16,2
944,338,821,531,0.0,531,48,242,1353,242,193,0.0,0.0,8.7,2174,0.4,0.1,467,918,2.29E+16,16,16,13.0,208,805,614,794,9311,214,718,542,86538,1.451E+16,145,97,459138185,1,3,531,0.0,889,4808,51,274039,346154,1,338,43269,21,1.5,139423,3063,3
945,2.6,0.0,649,0.0,649,0.0,0.0,1039,2.6,2.6,0.0,0.0,1039,3766,0.2,4.4E+16,0.2,519,267,6,6,12833,77,1251,805,885,0.0,153,1.2861E+16,758,9.0909E+15,1.438E+16,1.3,0.0,574182809,1,2,363,0.0,1.1,0.0,22,324675,337662,1,3.9,64935,0.2,1.987E+16,155844,2167,3
946,178,605,641,36,427,142,427,1068,356,178,71,0.0,925,2562,467,7.2E+15,0.4,712,248,16,16,1725,276,1.019E+16,615,794,152125,225,10501,465,7971,1577,214,107,492787844,2,2,439,531,941,7246,73,344202,4.05797E+16,1,498,5.7971E+16,2.19E+16,1641,1.34057E+16,2563,3
947,438,938,5.0,0.0,438,62,0.0,15.0,438,125,0.0,0.0,10.0,2812,0.6,114,0.6,2.5,3.33E+16,6,6,26.5,159,877,669,86,92085,1.86E+16,12775,375,8805,1615,438,0.0,5.76652E+15,2,0,0.0,414,956,0.0,36,314466,36478,1,562,56604,267,1528,113208,8333,3
948,275,367,367,0.0,459,46,917,1147,138,138,0.0,0.0,7.8,2706,222,16,1.67E+16,92,1.04E+16,19,19,10632,202,1163,7.12E+15,9.01E+15,207261,1.18E+16,8416,5.33E+15,5.9406E+16,1501,183,0.0,447244515,2,1,369,363,1.1,495,67,4.00989E+16,450495,1,321,49505,96,1683,8.4158E+15,4.21E+16,2
949,479,8.9,776,23,594,1.6,3.2,13.7,365,91,68,0.0,1027,2831,737,1.37E+16,632,342,462,20,20,22.0,440,9.69E+15,494,0.7,9.0674E+15,2.88E+16,12248,441,104545,1.647E+16,251,0.0,595009599,2,0,0.0,541,922,9.091E+15,103,281818,384091,1,434,45455,414,1632,127274,2.3,3
950,149,448,485,37,5.6,0.0,746,1381,299,149,37,0.0,9.7,2127,158,47,105,485,179,20,20,12.9,258,9.01E+15,614,755,14394,254,8557,484,81395,1463,187,336,60541451,1,1,4.32E+16,0.0,919,0.0,70,333333,399225,1,4.1,5.0388E+16,172,162,104652,2.1,3
951,413,744,331,0.0,661,83,0.0,1653,83,331,83,0.0,1488,2397,3.33E+16,9.7E+15,222,413,289,10,10,11.7,117,101,628,823,81083,21,8537,516,5.9829E+15,1786,413,0.0,364109154,1,1,3.88E+16,0.0,649,8547,26,2.39316E+16,384615,1,826,1.19658E+16,156,1.658E+16,162393,2.3,2
952,424,242,606,0.0,303,0.0,121,1212,364,182,121,0.0,788,3879,667,113,667,606,524,7,7,2.3571E+16,165,1151,79,895,262318,193,15409,513,72727,1774,182,61,776247626,1,1,335,0.0,8.14E+15,0.0,53,309091,3.63636E+16,1,485,48485,667,1848,121212,5.571E+15,4
953,943,943,189,0.0,943,0.0,189,1132,189,189,0.0,0.0,1509,2075,25,23,0.0,566,0.1,5,5,10.6,53,953,8.49E+15,9.31E+15,0.0,1.18E+16,6574,561,18868,1274,377,0.0,507726954,1,2,47,0.0,813,0.0,9,301887,433962,1,566,56604,0.0,1528,150944,0.6,1
954,2.4,1078,659,0.0,479,299,0.6,1138,1.8,0.6,1.2,0.0,1198,2455,875,1.43E+16,0.5,1.8,583,9,9,1.8444E+16,166,892,631,8.44E+15,83568,2.24E+16,9728,47,78313,1.637E+16,539,1.2,594740999,2,0,0.0,5.87E+15,1103,3012,45,23494,283133,1,719,78313,222,1536,132529,1111,3
955,288,625,625,0.0,481,96,625,1587,385,48,48,0.0,673,3125,25,42,3.33E+16,769,253,13,13,15692,204,1157,6.56E+15,825,129418,221,11876,382,78431,1.927E+16,96,0.0,558636308,2,0,0.0,2.77E+16,9.64E+15,4902,63,318628,397059,1,192,39216,32,1.809E+16,107844,2.769E+16,3
956,471,882,529,0.0,647,118,59,1529,294,59,118,0.0,1412,2471,429,1.12E+16,2.86E+16,294,0.5,8,8,21375,171,97,614,843,8.0239E+15,251,11237,516,70175,1464,588,0.0,791777374,2,0,0.0,335,804,5848,39,25731,356725,1,765,99415,2.86E+16,1567,128656,2.0,3
